plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,AWNS,plot_name,rep
16ASH00002,0671720638_20160510_135649_IMG_0405.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:02:17,2016-05-10,AWNED,MACE,1
16ASH00002,0771708037_20160510_145639_IMG_0397.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:02:16,2016-05-10,AWNED,MACE,1
16ASH00002,0771708037_20160510_145639_IMG_0396.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:02:15,2016-05-10,AWNED,MACE,1
16ASH00002,0671720638_20160510_135649_IMG_0404.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:02:16,2016-05-10,AWNED,MACE,1
16ASH00002,0671720440_20160510_135732_IMG_0400.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:02:15,2016-05-10,AWNED,MACE,1
16ASH00002,0671720440_20160510_135732_IMG_0399.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:02:14,2016-05-10,AWNED,MACE,1
16ASH00002,0671720638_20160510_135649_IMG_0402.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:02:14,2016-05-10,AWNED,MACE,1
16ASH00002,0771708037_20160510_145639_IMG_0395.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:02:15,2016-05-10,AWNED,MACE,1
16ASH00003,0671720638_20160510_135649_IMG_0678.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:05:58,2016-05-10,AWNED,NI06736,1
16ASH00003,0671720638_20160510_135649_IMG_0680.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:06:00,2016-05-10,AWNED,NI06736,1
16ASH00003,0771708037_20160510_145639_IMG_0673.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:06:00,2016-05-10,AWNED,NI06736,1
16ASH00003,0671720440_20160510_135732_IMG_0677.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:06:00,2016-05-10,AWNED,NI06736,1
16ASH00003,0671720440_20160510_135732_IMG_0675.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:05:58,2016-05-10,AWNED,NI06736,1
16ASH00003,0671720440_20160510_135732_IMG_0676.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:05:59,2016-05-10,AWNED,NI06736,1
16ASH00003,0771708037_20160510_145639_IMG_0671.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:05:58,2016-05-10,AWNED,NI06736,1
16ASH00003,0671720638_20160510_135649_IMG_0679.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:05:59,2016-05-10,AWNED,NI06736,1
16ASH00003,0771708037_20160510_145639_IMG_0672.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:05:59,2016-05-10,AWNED,NI06736,1
16ASH00004,0671720638_20160510_135649_IMG_0792.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:07:31,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0771708037_20160510_145639_IMG_0786.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:07:32,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0671720638_20160510_135649_IMG_0793.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:07:31,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0771708037_20160510_145639_IMG_0787.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:07:33,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0771708037_20160510_145639_IMG_0785.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:07:31,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0671720638_20160510_135649_IMG_0795.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:07:33,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0671720638_20160510_135649_IMG_0794.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:07:32,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0671720440_20160510_135732_IMG_0791.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:07:32,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0671720440_20160510_135732_IMG_0790.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:07:31,2016-05-10,AWNED,TX96D1073,1
16ASH00004,0671720440_20160510_135732_IMG_0789.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:07:31,2016-05-10,AWNED,TX96D1073,1
16ASH00005,0771708037_20160510_145639_IMG_1044.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:11:01,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720638_20160510_135649_IMG_1052.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:01,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720638_20160510_135649_IMG_1050.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:00,2016-05-10,AWNED,TANDEM,1
16ASH00005,0771708037_20160510_145639_IMG_1045.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:11:02,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720638_20160510_135649_IMG_1051.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:01,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720638_20160510_135649_IMG_1053.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:02,2016-05-10,AWNED,TANDEM,1
16ASH00005,0771708037_20160510_145639_IMG_1043.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:11:00,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720440_20160510_135732_IMG_1047.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:11:00,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720440_20160510_135732_IMG_1049.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:11:01,2016-05-10,AWNED,TANDEM,1
16ASH00005,0671720440_20160510_135732_IMG_1048.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:11:01,2016-05-10,AWNED,TANDEM,1
16ASH00006,0771708037_20160510_145639_IMG_1100.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:11:46,2016-05-10,AWNED,IBA,1
16ASH00006,0671720638_20160510_135649_IMG_1108.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:47,2016-05-10,AWNED,IBA,1
16ASH00006,0671720638_20160510_135649_IMG_1106.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:45,2016-05-10,AWNED,IBA,1
16ASH00006,0771708037_20160510_145639_IMG_1099.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:11:46,2016-05-10,AWNED,IBA,1
16ASH00006,0671720440_20160510_135732_IMG_1103.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:11:45,2016-05-10,AWNED,IBA,1
16ASH00006,0671720638_20160510_135649_IMG_1107.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:11:46,2016-05-10,AWNED,IBA,1
16ASH00006,0771708037_20160510_145639_IMG_1101.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:11:47,2016-05-10,AWNED,IBA,1
16ASH00006,0671720440_20160510_135732_IMG_1105.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:11:47,2016-05-10,AWNED,IBA,1
16ASH00006,0671720440_20160510_135732_IMG_1104.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:11:46,2016-05-10,AWNED,IBA,1
16ASH00007,0671720440_20160510_135732_IMG_1355.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:15:10,2016-05-10,AWNED,OK04507,1
16ASH00007,0671720638_20160510_135649_IMG_1359.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:15:11,2016-05-10,AWNED,OK04507,1
16ASH00007,0671720440_20160510_135732_IMG_1356.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:15:11,2016-05-10,AWNED,OK04507,1
16ASH00007,0771708037_20160510_145639_IMG_1350.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:15:09,2016-05-10,AWNED,OK04507,1
16ASH00007,0671720638_20160510_135649_IMG_1357.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:15:09,2016-05-10,AWNED,OK04507,1
16ASH00007,0771708037_20160510_145639_IMG_1351.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:15:10,2016-05-10,AWNED,OK04507,1
16ASH00007,0771708037_20160510_145639_IMG_1352.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:15:11,2016-05-10,AWNED,OK04507,1
16ASH00007,0671720440_20160510_135732_IMG_1354.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:15:09,2016-05-10,AWNED,OK04507,1
16ASH00007,0671720638_20160510_135649_IMG_1358.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:15:10,2016-05-10,AWNED,OK04507,1
16ASH00008,0671720638_20160510_135649_IMG_1420.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:16:00,2016-05-10,AWNED,HARRY,1
16ASH00008,0671720440_20160510_135732_IMG_1417.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:16:00,2016-05-10,AWNED,HARRY,1
16ASH00008,0671720638_20160510_135649_IMG_1421.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:16:01,2016-05-10,AWNED,HARRY,1
16ASH00008,0671720440_20160510_135732_IMG_1415.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:15:58,2016-05-10,AWNED,HARRY,1
16ASH00008,0671720440_20160510_135732_IMG_1416.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:15:59,2016-05-10,AWNED,HARRY,1
16ASH00008,0671720638_20160510_135649_IMG_1419.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:15:59,2016-05-10,AWNED,HARRY,1
16ASH00008,0771708037_20160510_145639_IMG_1412.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:16:00,2016-05-10,AWNED,HARRY,1
16ASH00008,0771708037_20160510_145639_IMG_1411.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:15:59,2016-05-10,AWNED,HARRY,1
16ASH00008,0771708037_20160510_145639_IMG_1413.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:16:00,2016-05-10,AWNED,HARRY,1
16ASH00010,0771708037_20160510_145639_IMG_1726.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:20:14,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0671720638_20160510_135649_IMG_1731.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:20:12,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0671720440_20160510_135732_IMG_1729.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:20:13,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0771708037_20160510_145639_IMG_1725.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:20:13,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0671720440_20160510_135732_IMG_1728.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:20:12,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0771708037_20160510_145639_IMG_1724.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:20:13,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0671720638_20160510_135649_IMG_1732.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:20:13,2016-05-10,AWNLESS,TAM-109,1
16ASH00010,0671720638_20160510_135649_IMG_1733.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:20:14,2016-05-10,AWNLESS,TAM-109,1
16ASH00011,0771708037_20160510_145639_IMG_1976.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:23:37,2016-05-10,AWNED,TX86A8072,1
16ASH00011,0671720440_20160510_135732_IMG_1981.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:23:38,2016-05-10,AWNED,TX86A8072,1
16ASH00011,0671720440_20160510_135732_IMG_1980.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:23:37,2016-05-10,AWNED,TX86A8072,1
16ASH00011,0771708037_20160510_145639_IMG_1977.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:23:38,2016-05-10,AWNED,TX86A8072,1
16ASH00011,0771708037_20160510_145639_IMG_1978.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:23:39,2016-05-10,AWNED,TX86A8072,1
16ASH00011,0671720440_20160510_135732_IMG_1979.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:23:36,2016-05-10,AWNED,TX86A8072,1
16ASH00012,0671720440_20160510_135732_IMG_2041.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:24:26,2016-05-10,AWNED,JULES,1
16ASH00012,0771708037_20160510_145639_IMG_2035.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:24:25,2016-05-10,AWNED,JULES,1
16ASH00012,0671720440_20160510_135732_IMG_2040.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:24:25,2016-05-10,AWNED,JULES,1
16ASH00012,0771708037_20160510_145639_IMG_2036.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:24:26,2016-05-10,AWNED,JULES,1
16ASH00012,0771708037_20160510_145639_IMG_2037.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:24:27,2016-05-10,AWNED,JULES,1
16ASH00012,0671720440_20160510_135732_IMG_2039.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:24:25,2016-05-10,AWNED,JULES,1
16ASH00015,0771708037_20160510_145639_IMG_2282.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:27:45,2016-05-10,AWNED,T163,1
16ASH00015,0671720440_20160510_135732_IMG_2285.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:27:44,2016-05-10,AWNED,T163,1
16ASH00015,0671720440_20160510_135732_IMG_2286.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:27:45,2016-05-10,AWNED,T163,1
16ASH00015,0771708037_20160510_145639_IMG_2280.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:27:44,2016-05-10,AWNED,T163,1
16ASH00015,0671720440_20160510_135732_IMG_2284.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:27:43,2016-05-10,AWNED,T163,1
16ASH00015,0771708037_20160510_145639_IMG_2281.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:27:44,2016-05-10,AWNED,T163,1
16ASH00016,0771708037_20160510_145639_IMG_2620.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:32:20,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0671720440_20160510_135732_IMG_2625.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:32:20,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0771708037_20160510_145639_IMG_2621.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:32:20,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0771708037_20160510_145639_IMG_2619.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:32:19,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0671720440_20160510_135732_IMG_2623.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:32:18,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0671720638_20160510_143153_IMG_0033.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:32:19,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0671720440_20160510_135732_IMG_2624.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:32:19,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0671720638_20160510_143153_IMG_0034.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:32:20,2016-05-10,AWNED,RUBY-LEE,1
16ASH00016,0671720638_20160510_143153_IMG_0032.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:32:18,2016-05-10,AWNED,RUBY-LEE,1
16ASH00017,0671720440_20160510_135732_IMG_2883.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:35:49,2016-05-10,AWNED,OK06336,1
16ASH00017,0771708037_20160510_145639_IMG_2879.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:35:50,2016-05-10,AWNED,OK06336,1
16ASH00017,0671720638_20160510_143153_IMG_0294.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:35:51,2016-05-10,AWNED,OK06336,1
16ASH00017,0671720638_20160510_143153_IMG_0295.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:35:52,2016-05-10,AWNED,OK06336,1
16ASH00017,0671720440_20160510_135732_IMG_2884.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:35:50,2016-05-10,AWNED,OK06336,1
16ASH00017,0671720638_20160510_143153_IMG_0293.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:35:50,2016-05-10,AWNED,OK06336,1
16ASH00017,0771708037_20160510_145639_IMG_2881.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:35:51,2016-05-10,AWNED,OK06336,1
16ASH00017,0671720440_20160510_135732_IMG_2885.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:35:51,2016-05-10,AWNED,OK06336,1
16ASH00017,0771708037_20160510_145639_IMG_2880.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:35:50,2016-05-10,AWNED,OK06336,1
16ASH00018,0771708037_20160510_145639_IMG_2946.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:36:44,2016-05-10,AWNED,OK04415,1
16ASH00018,0671720440_20160510_135732_IMG_2950.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:36:44,2016-05-10,AWNED,OK04415,1
16ASH00018,0671720638_20160510_143153_IMG_0360.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:36:44,2016-05-10,AWNED,OK04415,1
16ASH00018,0671720638_20160510_143153_IMG_0359.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:36:43,2016-05-10,AWNED,OK04415,1
16ASH00018,0671720440_20160510_135732_IMG_2949.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:36:43,2016-05-10,AWNED,OK04415,1
16ASH00018,0771708037_20160510_145639_IMG_2947.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:36:45,2016-05-10,AWNED,OK04415,1
16ASH00018,0771708037_20160510_145639_IMG_2945.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:36:43,2016-05-10,AWNED,OK04415,1
16ASH00018,0671720440_20160510_135732_IMG_2951.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:36:44,2016-05-10,AWNED,OK04415,1
16ASH00018,0671720638_20160510_143153_IMG_0361.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:36:45,2016-05-10,AWNED,OK04415,1
16ASH00019,0671720440_20160510_135732_IMG_2957.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:36:49,2016-05-10,AWNED,NE06607,1
16ASH00019,0671720440_20160510_135732_IMG_2955.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:36:48,2016-05-10,AWNED,NE06607,1
16ASH00019,0771708037_20160510_145639_IMG_2951.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:36:48,2016-05-10,AWNED,NE06607,1
16ASH00019,0771708037_20160510_145639_IMG_2952.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:36:49,2016-05-10,AWNED,NE06607,1
16ASH00019,0671720638_20160510_143153_IMG_0364.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:36:48,2016-05-10,AWNED,NE06607,1
16ASH00019,0671720638_20160510_143153_IMG_0366.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:36:49,2016-05-10,AWNED,NE06607,1
16ASH00019,0671720440_20160510_135732_IMG_2956.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:36:48,2016-05-10,AWNED,NE06607,1
16ASH00019,0671720638_20160510_143153_IMG_0365.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:36:48,2016-05-10,AWNED,NE06607,1
16ASH00020,0671720440_20160510_135732_IMG_2878.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:35:45,2016-05-10,AWNED,TIGER,1
16ASH00020,0671720440_20160510_135732_IMG_2880.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:35:47,2016-05-10,AWNED,TIGER,1
16ASH00020,0671720638_20160510_143153_IMG_0289.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:35:47,2016-05-10,AWNED,TIGER,1
16ASH00020,0771708037_20160510_145639_IMG_2874.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:35:46,2016-05-10,AWNED,TIGER,1
16ASH00020,0671720638_20160510_143153_IMG_0288.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:35:46,2016-05-10,AWNED,TIGER,1
16ASH00020,0771708037_20160510_145639_IMG_2876.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:35:47,2016-05-10,AWNED,TIGER,1
16ASH00020,0771708037_20160510_145639_IMG_2875.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:35:46,2016-05-10,AWNED,TIGER,1
16ASH00020,0671720440_20160510_135732_IMG_2879.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:35:46,2016-05-10,AWNED,TIGER,1
16ASH00021,0671720440_20160510_135732_IMG_2628.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:32:22,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0771708037_20160510_145639_IMG_2624.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:32:23,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0671720440_20160510_135732_IMG_2629.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:32:23,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0671720638_20160510_143153_IMG_0039.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:32:24,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0771708037_20160510_145639_IMG_2625.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:32:24,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0771708037_20160510_145639_IMG_2626.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:32:24,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0671720638_20160510_143153_IMG_0038.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720638,NA,NA,20:32:23,2016-05-10,AWNED,BILLINGS,1
16ASH00021,0671720440_20160510_135732_IMG_2630.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:32:24,2016-05-10,AWNED,BILLINGS,1
16ASH00022,0671720440_20160510_135732_IMG_2280.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:27:40,2016-05-10,AWNED,OK05204,1
16ASH00022,0771708037_20160510_145639_IMG_2275.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:27:40,2016-05-10,AWNED,OK05204,1
16ASH00022,0671720440_20160510_135732_IMG_2281.JPG,phemu_20160510_194706_20160510_211840,CAM_0671720440,NA,NA,20:27:41,2016-05-10,AWNED,OK05204,1
16ASH00022,0771708037_20160510_145639_IMG_2277.JPG,phemu_20160510_194706_20160510_211840,CAM_0771708037,NA,NA,20:27:41,2016-05-10,AWNED,OK05204,1
